t,v,y
7.411700000000001,-46.34408716212541,17.81669729700651
7.4118,-46.34450785840653,17.812062867255438
7.4119,-46.34492854942898,17.807428395435004
7.412,-46.34534923519282,17.80279388154573
7.412100000000001,-46.34576991569812,17.79815932558814
7.4122,-46.34619059094495,17.793524727562765
7.4123,-46.34661126093337,17.78889008747013
7.412400000000001,-46.34703192566345,17.784255405310756
7.4125000000000005,-46.34745258513525,17.77962068108517
7.4126,-46.34787323934884,17.774985914793902
7.4127,-46.34829388830429,17.770351106437477
7.412800000000001,-46.34871453200166,17.765716256016418
7.4129000000000005,-46.34913517044101,17.761081363531254
7.413,-46.349555803622415,17.756446428982507
7.4131,-46.34997643154594,17.751811452370706
7.413200000000001,-46.35039705421165,17.747176433696374
7.4133000000000004,-46.35081767161961,17.74254137296004
7.4134,-46.35123828376988,17.737906270162227
7.4135,-46.351658890662534,17.73327112530346
7.413600000000001,-46.352079492297634,17.72863593838427
7.4137,-46.35250008867525,17.724000709405175
7.4138,-46.35292067979544,17.719365438366708
7.4139,-46.35334126565827,17.71473012526939
7.414000000000001,-46.353761846263815,17.710094770113752
7.4141,-46.35418242161214,17.705459372900314
7.4142,-46.354602991703295,17.700823933629604
7.414300000000001,-46.35502355653736,17.69618845230215
7.4144000000000005,-46.3554441161144,17.691552928918473
7.4145,-46.35586467043448,17.6869173634791
7.4146,-46.35628521949766,17.682281755984558
7.414700000000001,-46.35670576330401,17.677646106435375
7.4148000000000005,-46.3571263018536,17.673010414832074
7.4149,-46.357546835146486,17.66837468117518
7.415,-46.357967363182745,17.66373890546522
7.415100000000001,-46.35838788596243,17.659103087702718
7.4152000000000005,-46.35880840348562,17.6544672278882
7.4153,-46.35922891575237,17.649831326022195
7.4154,-46.35964942276275,17.645195382105225
7.415500000000001,-46.36006992451682,17.640559396137817
7.4156,-46.36049042101466,17.635923368120498
7.4157,-46.36091091225632,17.631287298053792
7.4158,-46.36133139824187,17.626651185938222
7.415900000000001,-46.36175187897138,17.622015031774318
7.416,-46.362172354444915,17.617378835562604
7.4161,-46.36259282466254,17.612742597303605
7.416200000000001,-46.36301328962432,17.608106316997848
7.416300000000001,-46.36343374933032,17.603469994645856
7.4164,-46.363854203780605,17.598833630248155
7.4165,-46.36427465297525,17.594197223805274
7.416600000000001,-46.3646950969143,17.589560775317736
7.4167000000000005,-46.365115535597845,17.584924284786066
7.4168,-46.365535969025935,17.58028775221079
7.4169,-46.36595639719864,17.575651177592434
7.417000000000001,-46.366376820116024,17.571014560931523
7.4171000000000005,-46.36679723777816,17.566377902228584
7.4172,-46.367217650185104,17.561741201484143
7.4173,-46.367638057336926,17.557104458698724
7.417400000000001,-46.368058459233694,17.55246767387285
7.4175,-46.368478855875466,17.547830847007052
7.4176,-46.36889924726231,17.54319397810185
7.4177,-46.369319633394305,17.538557067157775
7.417800000000001,-46.3697400142715,17.53392011417535
7.4179,-46.37016038989397,17.529283119155096
7.418,-46.370580760261774,17.524646082097544
7.4181,-46.37100112537498,17.520009003003217
7.418200000000001,-46.37142148523366,17.515371881872642
7.4183,-46.37184183983788,17.510734718706345
7.4184,-46.37226218918769,17.50609751350485
7.418500000000001,-46.37268253328317,17.501460266268683
7.4186000000000005,-46.37310287212438,17.49682297699837
7.4187,-46.373523205711386,17.492185645694434
7.4188,-46.37394353404426,17.4875482723574
7.418900000000001,-46.37436385712306,17.4829108569878
7.4190000000000005,-46.37478417494785,17.478273399586154
7.4191,-46.3752044875187,17.47363590015299
7.4192,-46.37562479483568,17.468998358688825
7.419300000000001,-46.37604509689885,17.464360775194194
7.4194,-46.37646539370828,17.45972314966962
7.4195,-46.37688568526403,17.455085482115628
7.4196,-46.377305971566166,17.450447772532744
7.419700000000001,-46.37772625261476,17.445810020921492
7.4198,-46.37814652840987,17.441172227282397
7.4199,-46.37856679895157,17.436534391615986
7.42,-46.378987064239915,17.431896513922783
7.420100000000001,-46.37940732427498,17.427258594203312
7.4202,-46.37982757905683,17.422620632458102
7.4203,-46.380247828585524,17.417982628687675
7.420400000000001,-46.380668072861134,17.41334458289256
7.4205000000000005,-46.38108831188372,17.40870649507328
7.4206,-46.38150854565336,17.40406836523036
7.4207,-46.381928774170106,17.399430193364324
